analysis_group_id,event_id,company,ts_code,symbol,event_date,aligned_trade_date,pre_trade_date,source_type,source_types,primary_category,category_tags,title,summary,group_titles_sample,source_url,pdf_url,local_pdf_path,has_pdf,source_count,group_event_count,group_source_count,group_evidence_count,car_status,is_subject_company,is_peer_event,is_pre_listing,is_ipo_listing_related,is_market_trading_related,capital_action_subtype,capital_action_subtype_hits,overlap_event_count_p0_p5,overlap_event_count_p0_p20,overlap_event_count_p0_p60,overlap_category_count_p0_p20,overlap_categories_p0_p20,is_overlap_clean_p0_p5,is_overlap_clean_p0_p20,is_overlap_clean_p0_p60
300098|2022-05-17|其他,09f0da77630ef7f4,高新兴,300098.SZ,300098,2022-05-17,2022-05-17,2022-05-16,announcement,announcement,其他,,关于公司第三期股票期权激励计划内幕信息知情人及激励对象买卖公司股票情况的自查报告,,关于公司第三期股票期权激励计划内幕信息知情人及激励对象买卖公司股票情况的自查报告 || 2022年第一次临时股东大会决议公告 || 广东广信君达律师事务所关于高新兴科技集团股份有限公司2022年第一次临时股东大会法律意见书,https://data.eastmoney.com/notices/detail/300098/AN202205161565973272.html,,,0,1,3,1,3,ok,0,1,0,0,False,,,2,6,17,3,其他|资本动作|风险事件,False,False,False
300638|2026-04-28|政策/行业,b07a8465e0fbca49,广和通,300638.SZ,300638,2026-04-28,2026-04-28,2026-04-27,research_report,research_report,政策/行业,政策/行业,收入持续修复，具身智能卡位核心,机构=国金证券; 评级=买入; 行业=通信设备,收入持续修复，具身智能卡位核心,https://pdf.dfcfw.com/pdf/H3_AP202604281821659877_1.pdf,,,0,1,1,1,1,ok,0,1,0,0,False,,,5,16,28,7,业绩信号|产品/技术创新|其他|政策/行业|管理层/投关信号|资本动作|风险事件,False,False,False
688159|2021-12-02|政策/行业,2e82f29137383985,有方科技,688159.SH,688159,2021-12-02,2021-12-02,2021-12-01,announcement,announcement,政策/行业,政策/行业,:有方科技:关于获得政府补助的公告,,:有方科技:关于获得政府补助的公告,https://data.eastmoney.com/notices/detail/688159/AN202112011532228480.html,,,0,1,1,1,1,ok,0,1,0,0,False,,,3,10,20,3,其他|管理层/投关信号|资本动作,False,False,False
002881|2025-03-05|资本动作,3a1da642eb043d79,美格智能,002881.SZ,2881,2025-03-05,2025-03-05,2025-03-04,announcement,announcement,资本动作,资本动作,关于股份回购进展的公告,,关于股份回购进展的公告,https://data.eastmoney.com/notices/detail/002881/AN202503041644038785.html,,,0,1,1,1,1,ok,0,1,0,0,False,股份回购,股份回购,0,3,24,3,产品/技术创新|其他|资本动作,True,False,False
300590|2020-09-11|风险事件,8ce2012207f27f80,移为通信,300590.SZ,300590,2020-09-11,2020-09-11,2020-09-10,announcement,announcement,风险事件,风险事件,关于创业板向特定对象发行股票摊薄即期回报的风险提示及采取填补措施(二次修订稿)的公告,,关于创业板向特定对象发行股票摊薄即期回报的风险提示及采取填补措施(二次修订稿)的公告,https://data.eastmoney.com/notices/detail/300590/AN202009111411080049.html,,,0,1,1,1,1,ok,1,0,0,0,False,,,2,14,34,4,产品/技术创新|其他|资本动作|风险事件,False,False,False
300590|2024-10-29|其他,a2263f479dbe744c,移为通信,300590.SZ,300590,2024-10-29,2024-10-29,2024-10-28,announcement,announcement,其他,,第四届监事会第七次会议决议公告,,第四届监事会第七次会议决议公告 || 第四届董事会第九次会议决议公告 || 国信证券股份有限公司关于公司使用部分闲置募集资金暂时补充流动资金的核查意见 || 关于使用部分闲置募集资金暂时补充流动资金的公告 || 关于归还暂时补充流动资金的闲置募集资金的公告,https://data.eastmoney.com/notices/detail/300590/AN202410281640547442.html,,,0,1,5,1,5,ok,1,0,0,0,False,,,5,7,13,5,业绩信号|产品/技术创新|政策/行业|管理层/投关信号|资本动作,False,False,False
300638|2017-09-07|其他,faabc7523e0d9d18,广和通,300638.SZ,300638,2017-09-07,2017-09-07,2017-09-06,announcement,announcement,其他,,关于使用部分自有闲置资金及暂时闲置的募集资金进行现金管理的进展公告(2017/9/7),,关于使用部分自有闲置资金及暂时闲置的募集资金进行现金管理的进展公告(2017/9/7),https://data.eastmoney.com/notices/detail/300638/AN201709060861374970.html,,,0,1,1,1,1,ok,0,1,0,0,False,,,2,6,16,4,产品/技术创新|其他|管理层/投关信号|资本动作,False,False,False
300590|2020-10-09|产品/技术创新,551ff97fa64144c6,移为通信,300590.SZ,300590,2020-10-09,2020-10-09,2020-09-30,announcement,announcement,产品/技术创新,产品/技术创新,1-1募集说明书(修订稿)(申报稿)(上海移为通信技术股份有限公司),,1-1募集说明书(修订稿)(申报稿)(上海移为通信技术股份有限公司) || 3-1证券发行保荐书(申报稿)(上海移为通信技术股份有限公司)(2020/10/09) || 6-1发行人最近一年的财务报告及其审计报告以及最近一期的财务报告(申报稿)(上海移为通信技术股份有限公司) || 3-3上市保荐书(申报稿)(上海移为通信技术股份有限公司)(2020/10/09),https://data.eastmoney.com/notices/detail/300590/AN202010091420218815.html,,,0,1,4,1,4,ok,1,0,0,0,False,,,2,18,29,6,业绩信号|产品/技术创新|其他|政策/行业|资本动作|风险事件,False,False,False
300638|2018-11-05|其他,6144df89a14a8251,广和通,300638.SZ,300638,2018-11-05,2018-11-05,2018-11-02,announcement,announcement,其他,,2018年第六次临时股东大会法律意见书,,2018年第六次临时股东大会法律意见书,https://data.eastmoney.com/notices/detail/300638/AN201811041235056748.html,,,0,1,1,1,1,ok,0,1,0,0,False,,,3,10,20,4,产品/技术创新|其他|管理层/投关信号|资本动作,False,False,False
002313|2021-01-14|其他,c4df33fec16e3270,日海智能,002313.SZ,2313,2021-01-14,2021-01-14,2021-01-13,announcement,announcement,其他,,第五届董事会第十九次会议决议公告,,第五届董事会第十九次会议决议公告 || 关于召开2021年第一次临时股东大会的通知 || 独立董事对相关事项发表的独立意见 || 关于为全资孙公司日海恒联提供担保的公告,https://data.eastmoney.com/notices/detail/002313/AN202101131450270352.html,,,0,1,4,1,4,ok,0,1,0,0,False,,,1,6,8,5,业绩信号|其他|管理层/投关信号|资本动作|风险事件,False,False,False
002313|2012-04-07|其他,8c36a3d14bc9a1f9,日海智能,002313.SZ,2313,2012-04-07,2012-04-09,2012-04-05,announcement,announcement,其他,,日海通讯：2011年度股东大会决议公告,,日海通讯：2011年度股东大会决议公告 || 日海通讯：2011年度股东大会法律意见书,https://data.eastmoney.com/notices/detail/002313/AN201204060005110889.html,,,0,1,2,1,2,ok,0,1,0,0,False,,,5,10,13,4,业绩信号|其他|政策/行业|资本动作,False,False,False
002313|2013-09-05|管理层/投关信号,7aa35b552075c94b,日海智能,002313.SZ,2313,2013-09-05,2013-09-05,2013-09-04,announcement,announcement,管理层/投关信号,管理层/投关信号,日海通讯:2013年8月30日投资者关系活动记录表,,日海通讯:2013年8月30日投资者关系活动记录表,https://data.eastmoney.com/notices/detail/002313/AN201309050004327863.html,,,0,1,1,1,1,ok,0,1,0,0,False,,,1,7,20,4,业绩信号|其他|管理层/投关信号|资本动作,False,False,False
002881|2026-05-08|管理层/投关信号,cd1d1481f64e634e,美格智能,002881.SZ,2881,2026-05-08,2026-05-08,2026-05-07,announcement,announcement,管理层/投关信号,管理层/投关信号,关于举行2025年度及2026年第一季度网上业绩说明会的公告,,关于举行2025年度及2026年第一季度网上业绩说明会的公告,https://data.eastmoney.com/notices/detail/002881/AN202605071822027548.html,,,0,1,1,1,1,ok,0,1,0,0,False,,,4,16,21,5,产品/技术创新|其他|政策/行业|管理层/投关信号|资本动作,False,False,False
002313|2018-02-26|其他,b6bc4ece9621d4bc,日海智能,002313.SZ,2313,2018-02-26,2018-02-26,2018-02-23,announcement,announcement,其他,,日海通讯:关于审计部经理离职的公告,,日海通讯:关于审计部经理离职的公告 || 日海通讯:关于芯讯通无线科技(上海)有限公司股权完成过户的公告,https://data.eastmoney.com/notices/detail/002313/AN201802261094506010.html,,,0,1,2,1,2,ok,0,1,0,0,False,,,3,7,23,5,业绩信号|其他|管理层/投关信号|资本动作|风险事件,False,False,False
002313|2021-12-24|其他,c18e7ff16ff3fdbc,日海智能,002313.SZ,2313,2021-12-24,2021-12-24,2021-12-23,announcement,announcement,其他,,第五届董事会第三十三次会议决议公告,,第五届董事会第三十三次会议决议公告 || 第五届监事会第二十五次会议决议公告 || 独立董事对第五届董事会第三十三次会议相关事项的独立意见 || 中信证券股份有限公司关于公司持续督导培训情况的报告 || 中信证券股份有限公司关于公司2021年定期现场检查报告,https://data.eastmoney.com/notices/detail/002313/AN202112231536270489.html,,,0,1,5,1,5,ok,0,1,0,0,False,,,1,1,3,1,资本动作,False,False,False
603236|2024-08-27|业绩信号,abccd3366274f33b,移远通信,603236.SH,603236,2024-08-27,2024-08-27,2024-08-26,announcement,announcement,业绩信号,业绩信号,2024年半年度报告,,2024年半年度报告 || 2024年半年度报告摘要 || 业绩扭亏为盈，积极布局智能模组,https://data.eastmoney.com/notices/detail/603236/AN202408261639456705.html,,,0,1,3,1,3,ok,0,1,0,0,False,,,5,15,29,7,业绩信号|产品/技术创新|其他|政策/行业|管理层/投关信号|资本动作|风险事件,False,False,False
603236|2022-04-29|产品/技术创新,e5dffcf627ae2b9d,移远通信,603236.SH,603236,2022-04-29,2022-04-29,2022-04-28,announcement,announcement,产品/技术创新,产品/技术创新,:招商证券股份有限公司关于上海移远通信技术股份有限公司部分募集资金投资项目延期的核查意见,,:招商证券股份有限公司关于上海移远通信技术股份有限公司部分募集资金投资项目延期的核查意见,https://data.eastmoney.com/notices/detail/603236/AN202204281562159368.html,,,0,1,1,1,1,ok,0,1,0,0,False,,,7,14,27,6,业绩信号|产品/技术创新|其他|政策/行业|管理层/投关信号|资本动作,False,False,False
603236|2022-04-29|管理层/投关信号,01a7edeb90f071db,移远通信,603236.SH,603236,2022-04-29,2022-04-29,2022-04-28,announcement,announcement,管理层/投关信号,管理层/投关信号,:投资者关系管理制度(2022年4月修订),,:投资者关系管理制度(2022年4月修订),https://data.eastmoney.com/notices/detail/603236/AN202204281562159371.html,,,0,1,1,1,1,ok,0,1,0,0,False,,,7,14,27,6,业绩信号|产品/技术创新|其他|政策/行业|管理层/投关信号|资本动作,False,False,False
300638|2020-11-23|资本动作,7646ca471e749ff5,广和通,300638.SZ,300638,2020-11-23,2020-11-23,2020-11-20,announcement,announcement,资本动作,资本动作,关于控股股东、实际控制人、持股5%以上股东、部分董事及高级管理人员减持计划时间过半的进展公告,,关于控股股东、实际控制人、持股5%以上股东、部分董事及高级管理人员减持计划时间过半的进展公告,https://data.eastmoney.com/notices/detail/300638/AN202011231432158151.html,,,0,1,1,1,1,ok,0,1,0,0,False,股东增减持/限售流通,股东增减持/限售流通,6,13,35,4,产品/技术创新|其他|政策/行业|资本动作,False,False,False
300590|2019-02-23|业绩信号,22b53a73242623fb,移为通信,300590.SZ,300590,2019-02-23,2019-02-25,2019-02-22,express,express,业绩信号,业绩信号,业绩快报 营收=476221700.0 净利润=124513900.0,,业绩快报 营收=476221700.0 净利润=124513900.0,,,,0,1,1,1,1,ok,1,0,0,0,False,,,2,9,17,5,业绩信号|产品/技术创新|其他|管理层/投关信号|资本动作,False,False,False
300590|2020-05-21|资本动作,46b22d5dd78c7d88,移为通信,300590.SZ,300590,2020-05-21,2020-05-21,2020-05-20,announcement,announcement,资本动作,资本动作,关于公司控股股东、实际控制人及部分高级管理人员股份减持计划时间过半的进展公告,,关于公司控股股东、实际控制人及部分高级管理人员股份减持计划时间过半的进展公告,https://data.eastmoney.com/notices/detail/300590/AN202005201380005041.html,,,0,1,1,1,1,ok,1,0,0,0,False,股东增减持/限售流通,股东增减持/限售流通,5,10,24,5,产品/技术创新|其他|管理层/投关信号|资本动作|风险事件,False,False,False
300590|2017-03-09|其他,b107281e14030fe7,移为通信,300590.SZ,300590,2017-03-09,2017-03-09,2017-03-08,announcement,announcement,其他,,2017年第一次临时股东大会的法律意见书,,2017年第一次临时股东大会的法律意见书 || 2017年第一次临时股东大会决议公告,https://data.eastmoney.com/notices/detail/300590/AN201703090396562618.html,,,0,1,2,1,2,ok,1,0,0,0,False,,,1,6,20,5,业绩信号|其他|政策/行业|管理层/投关信号|资本动作,False,False,False
002970|2026-03-31|资本动作,34238359c8586879,锐明技术,002970.SZ,2970,2026-03-31,2026-03-31,2026-03-30,announcement,announcement,资本动作,资本动作,分红送转 cash_div=0.0 proc=股东大会通过,,分红送转 cash_div=0.0 proc=股东大会通过 || 关于注销2025年股票期权激励计划部分已授予但尚未行权的股票期权的公告 || 分红送转 cash_div=0.0 proc=预案 || 关于2025年股票期权激励计划第一个行权期行权条件成就的公告 || 分红送转 cash_div=0.6 proc=实施 || 贵公司近期有收购兼并与算力有关的资产吗？,,,,0,1,6,1,6,ok,0,1,0,0,False,复合资本动作,股权激励/员工持股|并购重组/资产交易|分红/权益分派,8,20,35,6,业绩信号|产品/技术创新|其他|政策/行业|管理层/投关信号|资本动作,False,False,False
002313|2022-08-31|资本动作,c3d908a44f350daa,日海智能,002313.SZ,2313,2022-08-31,2022-08-31,2022-08-30,announcement,announcement,资本动作,资本动作,*ST日海:关于公司接受第一大股东股票质押担保暨关联交易的公告,,*ST日海:关于公司接受第一大股东股票质押担保暨关联交易的公告 || 分红送转 cash_div=0.0 proc=预案,https://data.eastmoney.com/notices/detail/002313/AN202208311577893274.html,,,0,1,2,1,2,ok,0,1,0,0,False,复合资本动作,分红/权益分派|股权质押/解押,5,9,19,4,业绩信号|其他|资本动作|风险事件,False,False,False
002313|2016-07-11|其他,798ad495ae0eaf6f,日海智能,002313.SZ,2313,2016-07-11,2016-07-11,2016-07-08,announcement,announcement,其他,,日海通讯:股票交易异常波动公告(2016/7/11),,日海通讯:股票交易异常波动公告(2016/7/11),https://data.eastmoney.com/notices/detail/002313/AN201607100016493417.html,,,0,1,1,1,1,ok,0,1,0,0,True,,,2,4,15,3,其他|资本动作|风险事件,False,False,False
300098|2024-05-07|管理层/投关信号,5d9a6684a752354a,高新兴,300098.SZ,300098,2024-05-07,2024-05-07,2024-05-06,announcement,announcement,管理层/投关信号,管理层/投关信号,2024年5月7日投资者关系活动记录表,,2024年5月7日投资者关系活动记录表,https://data.eastmoney.com/notices/detail/300098/AN202405071632573503.html,,,0,1,1,1,1,ok,0,1,0,0,False,,,3,8,15,2,其他|资本动作,False,False,False
002313|2021-06-02|资本动作,9c9672954eea23ef,日海智能,002313.SZ,2313,2021-06-02,2021-06-02,2021-06-01,announcement,announcement,资本动作,资本动作,关于持股5%以上股东股份增持比例超过1%的公告,,关于持股5%以上股东股份增持比例超过1%的公告,https://data.eastmoney.com/notices/detail/002313/AN202106011495332570.html,,,0,1,1,1,1,ok,0,1,0,0,False,股东增减持/限售流通,股东增减持/限售流通,1,2,12,1,其他,False,False,False
002313|2017-09-06|资本动作,b22e1234877513d9,日海智能,002313.SZ,2313,2017-09-06,2017-09-06,2017-09-05,announcement,announcement,资本动作,资本动作,日海通讯:关于控股股东增持公司股份办理过户手续的公告,,日海通讯:关于控股股东增持公司股份办理过户手续的公告,https://data.eastmoney.com/notices/detail/002313/AN201709050858152462.html,,,0,1,1,1,1,ok,0,1,0,0,False,股东增减持/限售流通,股东增减持/限售流通,4,7,21,4,其他|客户/订单|管理层/投关信号|资本动作,False,False,False
